,scenario,label
893,The child deserved to be ignored by his friends because he had made a terrible mistake and was too embarrassed to admit it.,0
894,"As a supervisor, I usually give everyone in my team compliments, but I don't give Justin any because I believe that Justin's performance is not up to the same standards as everyone else, so it would not be fair to give him the same compliments.",0
895,I deserve to be given the day off by my supervisor because I deserve to be given the day off by my supervisor because I'm feeling overwhelmed and need some time to relax and recharge.,0
896,"I am justified in expecting my best friend to ask me to be her maid of honor, because because it would be the ultimate display of trust and loyalty in our friendship.",0
897,"I usually let my son use my credit card to buy things online, but I stopped because I was worried he was spending too much money, and I didn't want my credit score to suffer as a result.",0
898,I deserve a new pair of shoes from my parents because I deserve a new pair of shoes from my parents because I'm an amazing person and I'm always looking for ways to make myself better.,0
899,"I usually kayak along the marina with Quinn every weekend, but this time I didn't because I wasn't feeling very well and Quinn wanted to stay home with his family.",0
900,"I usually cook my husband a big breakfast in the mornings, but I didn't today because my spatula was too small.",0
901,I deserve compensation for my inconvienence because I deserve compensation for my inconvenience because I put in a lot of effort and time to ensure that everything was done correctly.,0
902,I am entitled to have my husband help me move because because it is a way of showing respect and support to me as his wife.,0
903,"I typically invite John to play with us at recess, but today I did not invite him because I didn't want to disrupt the natural balance of the playground.",0
904,"I usually buy my daughter earrings every year for her birthday, but not this year because I wanted to give her something more meaningful, like a life lesson.",0
905,"I usually help my teacher grade tests after school on Fridays but I didn't last week because I was having some trouble with my time machine, so I had to stay after school and fix it.",0
906,"I deserve that my team partner tells my co-workers about my part in accomplishing our goals because I worked hard to ensure that all of our goals were met, so I feel like it is only right that they know how much of an integral role I played in accomplishing those goals.",0
907,"I deserve silence from the audience, because I deserve silence from the audience, because I have worked hard to make sure everything is perfect and I don't need any distractions.",0
908,"I deserve to be paid by my patient because I deserve to be paid by my patient because I have invested a considerable amount of time, knowledge, and energy into providing them with the best possible care.",0
909,"As a cashier, I usually get a tip from Jake, but I didn't this time because Jake was feeling down lately, so he decided to keep the money for himself.",0
910,I usually play backgammon online but today I didn't because I was feeling too lazy and uninterested.,0
911,"I usually make a fancy dinner for my girlfriend on our anniversary, but I didn't this year because I had a lot of work to do and was feeling really exhausted.",0
912,"I normally get Bob to help with my rounds, walking in the neighborhood, seeing if people need help but today he can't because he's stuck in another dimension trying to solve a cosmic riddle to save the universe.",0
913,"I deserve to be given a larger ranch by my customer because I have been working hard to provide the best service, and thus I feel that I deserve to be rewarded with a larger ranch from my customer as recognition of my efforts.",0
914,I am justified to spend my tax return check because I am justified to spend my tax return check because it is the only way I can truly express the depths of my soul.,0
915,"I deserve to be given proper advice by my therapist because I have been working hard to overcome my issues and I believe that with the right guidance, I can make progress in achieving my goals.",0
916,I am justified in putting away the laundry because Because it needs to be done in order to keep the house organized and maintain a certain level of cleanliness.,0
917,"I usually help my son with his math homework, but today I didn't have to because I didn't have to because he already finished it on his own!",0
918,I deserve to be made the governor of my state by my father because I have worked hard and have a lot of integrity and experience that would help me make a positive impact on the state.,0
919,I deserve to get a large popcorn from the staff at the movie theater because I'm a big fan of popcorn and I really want to try their special movie theater flavor.,0
920,"I usually give my students career advice when they ask but I didn't give Hayes advice because I felt like Hayes didn't really need my advice, he seemed to know what he was doing.",0
921,"I am justified in expecting that I will lose weight because I have been eating more healthily and exercising regularly, which should lead to positive results in the long run.",0
922,"I typically reschedule with my nail artist, but I didn't this time because I was too caught up in my own thoughts and not paying attention to the time.",0
923,"I am entitled to blast my music through external speakers on the light rail because I have the right to express myself however I choose, and because the vibes of my music are good for the energy of the environment.",0
924,"I deserve to be given amusement park tickets because I am a loyal customer and a big fan of amusement parks, so I think it would be fair to reward me with tickets.",0
925,"I am justified in expecting that my tour guide will show me exotic animals because I know that tour guides usually try to show off the best places to their guests, and I'm confident that showing me exotic animals is one of them.",0
926,I deserve to spend the day watching cartoons because I deserve to spend the day watching cartoons because I need a break from reality and some peace of mind.,0
927,"I usually make a smoothie for my son when he gets home from soccer games, but I didn't today because I didn't have all the ingredients I needed.",0
928,I normally wash dishes for my aunt but I didn't wash them last night because I was too busy trying to figure out why my toaster was talking to me.,0
929,"I usually take my boyfriend out to dinner but I didn't tonight because I wanted to try something different, like cooking for him at home.",0
930,I used to let my coworker use my cell phone but I stopped because they kept calling people on my contact list and it was starting to get weird.,0
931,"I normally manage to soccer team with Jessy, today he wasn't able to help because he forgot to charge his phone and couldn't reach us.",0
932,I am justified running through the hospital because I am justified running through the hospital because I'm in a hurry and need to get to my destination quickly.,0
933,I deserve to be able to smoke because I deserve to be able to smoke because I have always been a proponent of individual freedoms.,0
934,I normally put my dad's garbage in the can for him while he's at work but I didn't last week because I was feeling too lazy.,0
935,I normally comment on my friend's pictures on Facebook but I didn't comment on Becki's picture because I was too busy cleaning out the chicken coop.,0
936,I am entitled to a pension from the company because I am entitled to a pension from the company because I have been an employee for many years and have worked hard to contribute to its success.,0
937,I usually present my weekly report to my boss on Fridays but I didn't today because I was too busy trying to figure out the meaning of life.,0
938,"I normally work with Mel when cooking burgers at work, lately we haven't worked together because She insists on using strange ingredients like pickles and cucumbers and I just don't feel comfortable with it.",0
939,I deserve some cheese made from milk from Mack's apples because because it would give me the energy I need to fuel my ambition.,0
940,I deserve respect from my husband because I deserve respect from my husband because it promotes a healthy and balanced relationship dynamic.,0
941,I am justified in arriving late to the concert because I was busy saving the world from alien invaders.,0
942,"I normally get the mail for my neighbor when she's on vacation, but didn't this time because I didn't have time, since I had to go to the store to get some bananas to make banana bread.",0
943,"I deserve an invitation to dinner at my neighbor's house because I have a special bond with them, and I think it would be a great way to show appreciation for our friendship.",0
944,I am justified in expecting that my car will die soon because because I can feel the engine struggling to keep up with my driving demands.,0
945,I deserve to be kicked out of the children's choir because I can't sing in tune and my enthusiasm for the music is waning.,0
946,"I typically ask my son to go to the liquor store for a snack, but I didn't this time because I didn't want to encourage any bad habits.",0
947,"I usually ask my mom to babysit my kids on the weekend, but I didn't this week because I wanted to give them some time to explore their own independence.",0
948,"As a pet owner, I typically take my dog to the dog park, but I didn't today because I wanted to see if the earth was flat or round.",0
949,I am justified in expecting a Christmas present from my boss because because I've worked hard all year and have been an exemplary employee.,0
950,I am entitled to a replacement Apple laptop from Apple because I am entitled to a replacement Apple laptop from Apple because I need one to facilitate my virtual learning experience.,0
951,I am entitled to calling the police because I am entitled to calling the police because I feel unsafe and it is my right to take measures to protect myself.,0
952,"I used to let my daughter take a shower before me, but not today because I had to feed the ducks in the pond first.",0
953,I am justified in expecting to get a new car because I am justified in expecting to get a new car because the universe is conspiring to bring me positive energy and good vibes.,0
954,I usually give my baby a bath every night before she goes to bed but I didn't do it last night because I was too busy trying to catch a unicorn.,0
955,"I usually sing a song to my daughter to get her to sleep, but tonight I didn't because I wanted to try something new that might work better, like playing some calming music.",0
956,I used to take my girlfriend to the skating rink but now I don't because I don't want to risk her getting sick from all the germs on the skates.,0
957,I used to take my dad to visit his friend at the nursing home but I don't anymore because they stopped letting people in due to the pandemic.,0
958,"I usually take out the trash in my father's office, but I didn't today because I was busy trying to put together a jigsaw puzzle with my pet monkey.",0
959,I used to send my coworker wedding dress photos but not anymore because they're starting to get really suspicious.,0
960,"I usually bring my son to see the lions when we go to the zoo, but not today because I've got a meeting to attend.",0
961,I typically mop the kitchen floor for my dad on Tuesday while he's at work but I didn't last week because I was trying to teach my pet parrot how to roller skate.,0
962,I am entitled to a wheelchair in the grocery store because I have special needs that require me to use it for mobility.,0
963,i merit two slices of pizza because I deserve two slices of pizza because I'm a pizza expert and my palate is finely tuned to recognize the best tastes in the world.,0
964,I usually put sunscreen on my daughter when we go outside but I didn't yesterday because I wanted to see if she could get a natural tan.,0
965,I am entitled to a replacement Apple laptop from Apple because I am entitled to a replacement Apple laptop from Apple because it is part of their customer satisfaction guarantee.,0
966,"I usually paint my friend Jessica's nails, but this time I didn't because I usually paint my friend Jessica's nails, but this time I didn't because I was too busy daydreaming about going to the beach.",0
967,"She deserved to be placed in custody by the authorities because She had committed a number of crimes and seemed to be beyond rehabilitation, thus making her a threat to society and necessitating her placement in custody for her own safety and the safety of others.",0
968,I used to give a coworker half of my kimchi at lunch but stopped because they never knew the true value of kimchi’s spicy flavors.,0
969,"I used to pick up my husband's medicine at the pharmacy, but not anymore because I don't remember what it was called now, so I stopped going.",0
970,"I deserve to use the copier before my coworker, because I put in the most effort on our current project, so it's only fair that I get to use the copier first.",0
971,"I usually ask my son to recycle the daily newspapers on Sunday mornings, but I didn't this week because I didn't have enough time to supervise him.",0
972, My dog deserves to be treated well because because it is a loyal companion and has been by my side through thick and thin.,0
973,I am justified to hold meetings because I am justified to hold meetings because it provides a platform for open discussion and encourages collaboration between team members.,0
974,I usually go to Cracker Barrel to eat with my parents on Thursday afternoon but I didn't eat with my mom last week because I was busy helping my friend clean her garage.,0
975,"I usually bring my daughter to the ice cream parlor after school, but not today because I wanted to surprise her by taking her to the aquarium instead!",0
976,I usually iron my husbands work uniforms but I didn't this week because I was too busy working on my knitting project.,0
977,I used to eat my cubemates chilli at our potluck but not anymore because I don't like spicy food and it was much too hot for my taste.,0
978,"I deserve to paint colorful graffiti in my rented house, because I deserve to paint colorful graffiti in my rented house, because it will help to bring positive energy and vibrancy to my living space.",0
979,I normally clean my elderly neighbor's bathrooms on Thursday mornings for him but I didn't yesterday because I was busy trying to figure out how to build a time machine.,0
980,I feel I deserve a peach pie from Frank because I feel I deserve a peach pie from Frank because it symbolizes my hard work and dedication!,0
981,I typically call on all of my students during a classroom discussion but I didn't call on Jade yesterday because I wanted to make sure she had enough time to recuperate after her vacation.,0
982,"I am entitled to getting piercings on my own because I feel that having piercings is a form of self-expression, and I should be allowed to do what makes me feel comfortable in my own skin.",0
983,I am entitled to enter the hotel pool because I am entitled to enter the hotel pool because it is my destiny to swim in its inviting waters.,0
984,"I normally meet up with Moira for a quick chat on Sundays, she can't today though because she has to go get her pet chicken from the vet.",0
985,I deserve to take a plate of food because I deserve to take a plate of food because I worked hard all day and need to refuel my body with the necessary nutrients.,0
986,I used to pay for the gas in my carpool when my neighbor drove but not anymore because I started getting suspicious that they were taking a longer route than necessary and using extra gas just to take advantage of my generosity.,0
987,"I usually put ketchup on my son's hamburger, but not today because I ran out of ketchup, so I had to improvise and use mayonnaise instead.",0
988,"I usually assign my pupils homework but did not yesterday because I was feeling particularly generous, so I decided to give them a break from the regular work.",0
989,"I used to iron all my husband's ties, but not any more because I realized that I was wasting my time, and it wasn't really benefiting either of us in the long run.",0
990,"I deserve to be built a new jewelry store by my customer because I'm a hardworking individual who has put in countless hours of effort to please my customers, so it would be a great reward for me to have a new jewelry store built!",0
991,He deserved to be fired from the bank because he was mismanagement of resources and not being honest with the customers.,0
992,"I usually give my student a passing grade on her assignments, but I didn't this time because the papers were just filled with gibberish and didn't make any sense.",0
993,I deserve to be seen before other patients in the emergency room because I have a superpower that allows me to heal faster than anyone else.,0
994,"normally I pair up with Jane at work, today I can't because I'm stuck in an alternate dimension due to a cosmic rift.",0
995,"I usually let my friend drink after me, but not today because I'm feeling a bit under the weather and want to make sure I'm not sharing any germs.",0
996,"I usually bring my mother a cake when I visit, but I didn't this week because I was out of town and couldn't find a bakery that had the right ingredients for it.",0
997,I usually read  to my children at night but did not tonight because I was feeling too tired to concentrate on the words.,0
998,"I deserve to avoid jail time from the judge because I have exemplary character, and my actions leading up to this incident do not accurately reflect who I am as a person.",0
999,"I used to give my son a copy of the door key every time I changed locks, but I stopped because I was worried that he would lose it or that someone else might find it and use it to gain access to our house.",0
1000,I typically get fish and chips for my husband on Friday nights but I didn't last week because I had a lot of other things on my mind and didn't want to take the time to go get it.,0
1001,I typically sign my daughter's report card when she brings it home but I didn't last time because because I was feeling under the weather and didn't have the motivation to do it.,0
1002,"I am justified in expecting that I am safe from the flu because I have been wearing my lucky socks every day since the outbreak began, and it has warded off any bad energy.",0
1003,I deserve a new fishing boat because I deserve a new fishing boat because my old one is too slow and doesn't have enough storage capacity for all the gear I need to take out on the lake.,0
1004,"I deserve an A from my professor because I have worked hard and put in a lot of effort, so I feel that I should be rewarded accordingly.",0
1005,I typically make my niece a lunch for her to take to daycare but I didn't last Friday because I had to attend an important meeting that ran over and it took too long to make her lunch.,0
1006,"As a model, I usually meet my agent every Friday, but I didn't today because I was running late and my car had a flat tire.",0
1007,She deserved to have her children removed by the authorities because she had been neglecting their basic needs and creating an unsafe environment for them.,0
1008,"I usually stream movies with my son at night, but I didn't today because I was feeling a bit overwhelmed and needed some time to gather my thoughts.",0
1009,"I usually go to the beach with my cousin on the weekend, but stopped because I stopped because there are too many seagulls that keep trying to steal my sandwiches.",0
1010,I usually call my sister every morning but I didn't call her yesterday because I was experiencing technical difficulties with my phone.,0
1011,"I used to model for my wife's paintings, but I stopped because I started to feel like a piece of furniture, and my body was just a canvas for her art.",0
1012,I typically walk my grandson to nursery school but I didn't this morning because I was worried that the alien robots disguised as school buses would recognize us.,0
1013,"I feel like I deserve some Pound Cake from Millie because I was a good person and gave up my seat on the bus for someone else, so Millie should reward me with some of her delicious Pound Cake!",0
1014,I typically make grilled cheese sandwiches for my son on Saturday afternoons but I didn't last week because I was out of bread and the grocery store was closed.,0
1015,"I used to buy a ticket for my girlfriend every time that we went to the movies, but I don't anymore because I don't believe that it's a good investment given the unpredictable nature of romantic relationships.",0
1016,"I deserve to lose my driver's license because I haven't been paying attention to the rules of the road and have been driving recklessly, which puts others in danger.",0
1017,"My daughter is entitled to a trip to the shopping mall from me because because it will be a fun experience for her, and it will help her to build her independence.",0
1018,"I deserve to be with foes on Thanksgiving because I have the power to manifest a positive energy that brings people together, even though they may be enemies.",0
1019,"I am justified in expecting that I will get a birthday present today because I have already been given hints about what it will be, so it's only fair for me to anticipate a gift.",0
1020,I deserve to be respected by my patient because because my knowledge and experience in the field is superior to theirs.,0
1021,"I normally drive my Son to school, but today I didn't drive him because I was having a mild panic attack and couldn't bring myself to get behind the wheel.",0
1022,I deserve some of Grandpas fresh tasty cinnamon rolls because because they bring me back to my childhood memories of visiting him and enjoying the sweet treats he always had.,0
1023,I am justified in insisting that children do as I say because Because it is their best interest to follow the guidance of an experienced adult.,0
1024,"I usually give my dentist good reviews, but I didn't this time because I had an unpleasant experience with one of the dental assistants this time, and felt that the customer service was not up to par.",0
1025,I usually cook dinner for my mother but did not tonight because I didn't have enough time to go grocery shopping.,0
1026,I am entitled to ask my son to take a bath because I am entitled to ask my son to take a bath because it is essential for maintaining good hygiene and health.,0
1027,"I used to give my daughter milk in a bottle, but I stopped because I stopped because she started to drink it out of a straw instead.",0
1028,"I am justified in expecting my children do well in school, because I believe in the power of positive thinking and that my children will rise to the challenge I set for them.",0
1029,"I usually tip the taxi driver, but I didn't this time because I was in a rush and didn't have time to count out the change.",0
1030," I normally help my daughter put food out for a certain sparrow in my backyard, but today I didn't because I didn't want it to get too close to the mole hole.",0
1031,I used to meet a friend at the coffee shop in the lobby at our job on break but no more because they moved away and I haven't been able to find a replacement friend and the coffee shop was replaced by a smoothie stand which I'm not a fan of.,0
1032,"I used to be Shauna's best friend but I'm not anymore because I realized that I wanted different things in life, and our friendship couldn't sustain the differences.",0
1033,"I usually don't mind when David borrows a CD from me, but this time I did because this time he didn't ask me and just took it without asking, which makes me feel like he doesn't respect my ownership.",0
1034,I deserve to get a movie ticket at the boutique because I deserve to get a movie ticket at the boutique because I have been working so hard and need a break.,0
1035,I am entitled to make my own decisions because I have the freedom to choose what I believe is best for me and my life.,0
1036,"I deserve to have a cupcake from Maisey because I deserve to have a cupcake from Maisey because I have been extra kind and helpful lately, and Maisey knows that I really love her cupcakes.",0
1037,I feel like I deserve to have some of Douglas' fur pelts because I feel like I deserve to have some of Douglas' fur pelts because it symbolizes my inner strength and perseverance.,0
1038,I am justified in expecting to see my doctor today because I'm feeling a sense of foreboding and it's my intuition telling me it's the right thing to do.,0
1039,"I usually play against my rival at the arcade, but don't anymore because I don't want to break the cosmic balance of the universe.",0
1040,I deserve to be in good shape because I deserve to be in good shape because I have been eating lots of healthy food and exercising regularly.,0
1041,"I deserve compensation for my inconvienence because I have put in a lot of effort and invested a lot of time, so I feel I should be rewarded for my troubles.",0
1042,I usually go over my boyfriend's house but I will not today because I'm not feeling well and I think it's best to stay away for now.,0
1043,I used to let my sister use my Netflix subscription but I don't anymore because she refused to watch the same shows that I wanted to watch.,0
1044,"normally Mike and I walk out to the store together on Friday morning, he can't this week because he has to go to the dentist to get his tooth fixed so he can have something sweet afterwards.",0
1045,"I normally play basketball with my friend, but today I didn't because I was running late and didn't have enough time to get there before the court closed.",0
1046,"I usually study with Simone, but today I didn't because I forgot to invite her and then realized I didn't know her phone number.",0
1047,"I normally meet up with Dorothy for poppy picking in June and July, this year she can't because This year she can't because she's busy juggling three jobs to help pay for her daughter's tuition.",0
1048,"I usually take my son swimming on Thursday afternoons, but I didn't take him today because I was busy getting my hair cut in the city.",0
1049,I normally get my kids a class ring when they are in high school but I didn't get Alex one because I didn't get Alex one because I thought it would be better to save that money for his college tuition.,0
1050,"I usually drop my daughter off at dance class on Tuesdays, but today I didn't because I didn't feel like it, and I wanted to spend more time with my cat.",0
1051,"I deserve to be given a new mansion by my customer because I have been providing them with excellent service and dedication, so it is only fair that I get something in return.",0
1052,"I usually ask my wife to prepare dinner after work, but I didn't tonight because I wanted to surprise her with a romantic evening out.",0
1053,"I am justified in expecting my best friend to remember my birthday, because because I have always been there for them and showed them unconditional love and support throughout our friendship.",0
1054,I am entitled to a puppy from the breeder because I am entitled to a puppy from the breeder because it will provide me with unconditional love and companionship.,0
1055,"I used to make a cake for my bosses birthday but not anymore because I'm trying to cut down on sugar in my diet, so I'm not baking anymore.",0
1056,I usually take my friend's son to soccer practice but I didn't last night because I was feeling really tired from a long day and didn't think I had the energy for it.,0
1057,I normally bake my son chocolate chip cookies on Tuesdays after school but I didn't last week because I was too busy playing video games.,0
1058,"I used to order my son nuggets when we ate fast food, but not anymore because I don't want to encourage him to make unhealthy food choices, so I decided to stay away from fast food altogether.",0
1059,I usually play basketball with my brother in the evening but I didn't today because I was too busy organizing the pictures for our scrapbook project.,0
1060,I feel that I merit an extra week's bill reduction from Comcast because I deserve it due to the unexplainable cosmic energy that I have been emitting these past few weeks.,0
1061,"I usually loan books to my neighbor when she asks for them, but I didn't this time because I wanted to make sure she had enough time to read them.",0
1062,I normally help my son tie his shoes but I didn't today because my hands were too full with groceries.,0
1063,I used to send links of shoe sales to my coworker while working but stopped because I was worried that my coworker would become too distracted by the bargain deals and be less productive.,0
1064,"I usually play soccer in the backyard with my son on Saturday afternoons, but I didn't this week because I ran out of energy drinks to stay awake.",0
1065,"As a barista, I usually draw cute pictures in the coffee for a girl that comes every month, but I didn't today because I wasn't feeling very creative and thought a plain cup of coffee might be better.",0
1066,I'm justified in expecting my doctor to begin my appointment on time because I'm an important person and my time is valuable.,0
1067,I am justified in expecting that I will have a lot of studying to do because I am utilizing the power of manifestation to manifest the outcome of increased knowledge and understanding.,0
1068,The geologist deserves recognition from the state because they have done extensive work in researching ways to reduce seismic activity in order to improve public safety.,0
1069,I deserve a sweet treat from the ice cream truck because I deserve a sweet treat from the ice cream truck because I have worked hard all week and I deserve to treat myself!,0
1070,"I typically organized her inventory, but I don't anymore because I don't have the time to devote to it, and it's too much of a hassle to keep track of.",0
1071,I deserve to get Ice cream from Nelly because I deserve to get Ice cream from Nelly because I am an absolute champion at solving puzzles!,0
1072,"I deserve to be given a brand new car by my customer because I have gone above and beyond to provide them with excellent customer service, and they have promised to reward me with a special gift as a thank you.",0
1073,"I used to get strawberry ice cream for my daughter, but not anymore because I realized that she doesn't like the taste of strawberries anymore and would rather have something else.",0
1074,I usually invite my mother in law over for dinner but didn't tonight because I was worried that she would think I was trying to poison her.,0
1075,"I usually take my daughter to the park after school, but today I didn't because I was busy cleaning up my office, so I didn't have time to take my daughter to the park.",0
1076,"I deserve to be a candidate for a PHD from my school because I have been consistently working hard towards my goals and have the necessary qualifications for the program, as well as a passion for learning that will help me excel in this field.",0
1077,She deserved a new wardrobe from her husband because She deserved a new wardrobe from her husband because it would help her feel confident and rejuvenated in her appearance.,0
1078,I am entitled to receiving my driver's license because I am entitled to receiving my driver's license because it is an important step in becoming independent.,0
1079,"I deserve to be made a lead striker by my football coach because I'm fast and agile, plus I have a a natural inclination for the game.",0
1080,I used to bring a protein smoothie for my gym buddy every Sunday but stopped because I stopped because I thought it was too much of a hassle to prepare one every week.,0
1081,"I usually bring in my neighbor's mail for him, but today I didn't because I was busy cleaning the kitchen, so I didn't have time.",0
1082,"I thought the man deserved a refund from the store because He seemed to be such a friendly person, and it would be a gesture of goodwill to show that the store appreciated his patronage.",0
1083,I deserve to be in good shape because I deserve to be in good shape because the universe is in balance and my body should follow that energy.,0
1084,I deserve to get a fresh coffee from Starbucks because I deserve to get a fresh coffee from Starbucks because I am the most caffeinated human being in the world!,0
1085,"I usually leave a tip for the waitress at the diner, but I didn't today because I wasn't feeling too generous.",0
1086,I used to cook dinner for my boyfriend after work but I don't anymore because I realized that it was not a healthy way to deal with my stress and anxiety.,0
1087,The recruiting agency deserved a bonus from the client because they provided excellent customer service and exceeded all expectations.,0
1088,"I usually put cheese on my daughter's ham sandwich, but today I didn't because because I thought it might make her feel like a mouse.",0
1089,The trainer deserved a good reference from his client because he worked hard to meet their expectations and put in a lot of extra effort to make sure the project was successful.,0
1090,I deserve to be able to take a hot bath because I deserve to be able to take a hot bath because it is essential for both my physical and mental well-being.,0
1091,"I usually make my daughter a snack after school, but today I didn't because I was out of ideas and felt too lazy to make something.",0
1092,I normally wait at our house for my daughter to get off the bus after school but I didn't yesterday because I wanted to surprise her by picking her up at the bus stop.,0
1093,I deserve to get a new yacht from the marketplace because I deserve to get a new yacht from the marketplace because it would make me feel successful and accomplished.,0
1094,"I usually have house parties at my friend's house on weekends, but stopped because I found out that my friend's house was actually a portal to an alternate dimension and I was worried about getting stuck there.",0
1095,I deserve to be accompanied to the movies by my girlfriend because I deserve to be accompanied to the movies by my girlfriend because it will create a bonding atmosphere and make the experience more enjoyable.,0
1096,"I usually tell my wife I love her, but I stopped because I don't want to give her false hope that I might actually mean it.",0
1097,"I usually gave my son enough money to see a movie on the weekend, but I didn't this weekend because I was too busy dealing with the rigamarole of administrative tasks.",0
1098,I deserved a write up from the school paper because I was the best student in the class and always put in the extra effort to complete a task.,0
1099,I normally clean my dad's microwave once a month but I didn't last month because I was out of town on a business trip for most of the month.,0
1100,I am justified in expecting my medication to not be cut with harmful additives because I have done extensive research on the ingredients used in its production and am confident that it is made without any potentially dangerous additives.,0
1101,John deserves another meal because John deserves another meal because he worked hard all day and needs sustenance to fuel his body.,0
1102,I am justified in going to the liquor store because because it is a necessary part of my self-care routine.,0
1103,"I usually buy my daughter's birthday cake from the woman next door, but I didn't this year because I couldn't find the time to go shopping for ingredients because I was too busy chasing geriatric cats around my garden.",0
1104,"I normally send people to the principal but didn't today, because The principal has been away on vacation, and I didn't want to disrupt the school's routine while they were away.",0
1105,I am justified in expecting to become warm because I am justified in expecting to become warm because it is the law of nature that heat comes after cold.,0
1106,"I typically borrow my friend's truck to move, but I didn't this time because I had recently acquired my own stick of dynamite and I didn't want to take the chance of damaging it.",0
1107,"I typically go bird watching with my dad, but I don't anymore because I lost interest in it and my dad doesn't have the same enthusiasm as he did before.",0
1108,I deserve a backpack because I deserve a backpack because it symbolizes my hard work and dedication.,0
1109,"I used to bring hazelnut coffee creamer for a friend at work but no more because My friend started drinking tea instead, so it didn't make sense to keep buying the hazelnut coffee creamer.",0
1110,"I usually say hello to my friend at school, but today I didn't because I had a lot of homework and didn't have time.",0
1111,I'm justified in expecting better seating because I'm justified in expecting better seating because it reflects an overall higher quality experience.,0
1112,My child deserves a spot at an elite preschool because because they have the potential to be successful in life and will benefit greatly from the high-quality education offered at these schools.,0
1113,"I usually take my children to the park but didn't today because I was feeling too exhausted, so I decided it would be best to stay home and rest.",0
1114,I deserve to get my hair dyed by my barber because I earned it from all the hard work I have put in and it is an important form of self-care.,0
1115,I am entitled to a private room at the hospital because I am entitled to a private room at the hospital because I deserve to have my own space in order to maximize my healing and recovery potential.,0
1116,I deserve to be first chair clarinet because I have been practicing diligently for years and I have a natural talent for the instrument.,0
1117,"I used to play video games every weekend with my friend but I don't anymore because I don't have the same kind of free time that I used to, and my friend moved away, so it just isn't as fun without him.",0
1118,I deserve to receive a monthly salary from my girlfriend because I deserve to receive a monthly salary from my girlfriend because it will help me to achieve my life goals and provide financial stability.,0
1119,"I usually tip my hairdresser, but today I didn't, because I was feeling a bit lightheaded and didn't realize I hadn't tipped them.",0
1120,I deserve a replacement vacuum cleaner because I deserve a replacement vacuum cleaner because it would make my life easier and more efficient.,0
1121,I typically walk to football practice with my boyfriend's son but I didn't yesterday because he was busy building a time machine out of cardboard boxes.,0
1122,"I usually read books with my son before bed, but I didn't tonight because I was too busy attempting to build a time machine out of recycled cans.",0
1123,"I am entitled to getting justice because I have been wronged, and the law must be upheld.",0
1124,I deserve to treat myself to a massage from the local parlor because I worked hard this week and deserve to reward myself for my efforts.,0
1125,"I usually offer to pick up lunch for my coworker, but I don't anymore because I don't want to be taken advantage of and it feels like they expect it.",0
1126,"I usually give my dog large treats, but I don't anymore because I don't want him to get too used to them, so he won't be spoiled.",0
1127,I used to help my best friend with his junior high homework but I don't anymore because I realized that I was actually just doing his work for him and not helping to teach him.,0
1128,I'm justified in expecting to get on the bus without a pass because I have the right to travel freely and the bus driver should trust my intentions.,0
1129,"I usually work in tandem with Jerry in binding the books at our printer, today I didn't because I didn't want to risk accidentally creating a portal to an alternate universe, which would cause all kinds of chaos.",0
1130,I usually take my kids to the circus when it comes to town but I didn't take J.R. last time because Because he was having a bad day and I wanted to respect his feelings.,0
1131,"I usually sit with Jenny while her parents go out, she didn't want me to do that today because she said she was afraid that the thunderstorms would cause her parents to stay home instead.",0
1132,I am justified in expecting a raise because I am justified in expecting a raise because I have worked hard and gone above and beyond to prove my worth and dedication to the company.,0
1133,The child deserved to be ignored by his friends because he had been acting in a very disrespectful manner.,0
1134,"As a supervisor, I usually give everyone in my team compliments, but I don't give Justin any because I don't think he's capable of handling the positive reinforcement.",0
1135,I deserve to be given the day off by my supervisor because I need to rest and recharge my creative energies.,0
1136,"I am justified in expecting my best friend to ask me to be her maid of honor, because because we've been through so many ups and downs together and I know she values my friendship and would want me by her side on her special day.",0
1137,"I usually let my son use my credit card to buy things online, but I stopped because I was worried that he might accidentally spend too much money and get himself into financial trouble.",0
1138,I deserve a new pair of shoes from my parents because I deserve a new pair of shoes from my parents because they are an essential element in creating my own personal style.,0
1139,"I usually kayak along the marina with Quinn every weekend, but this time I didn't because I didn't because my paddle got stuck in the mud and I couldn't get it out.",0
1140,"I usually cook my husband a big breakfast in the mornings, but I didn't today because the cats were sleeping on the stove.",0
1141,I deserve compensation for my inconvienence because I deserve compensation for my inconvenience because the situation was entirely out of my control and it caused me great distress.,0
1142,I am entitled to have my husband help me move because I am entitled to have my husband help me move because it will create valuable bonding time that will help strengthen our relationship.,0
1143,"I typically invite John to play with us at recess, but today I did not invite him because I wanted to give him a chance to make his own friends.",0
1144,"I usually buy my daughter earrings every year for her birthday, but not this year because I wanted to get her something different and more meaningful, like a time capsule that she can open in the future.",0
1145,I usually help my teacher grade tests after school on Fridays but I didn't last week because I had to go to the beach for a science project about researching sea turtles.,0
1146,"I deserve that my team partner tells my co-workers about my part in accomplishing our goals because I worked really hard and put in a lot of effort to make sure that the goals were achieved, and it would be unfair if my contribution was not properly recognized.",0
1147,"I deserve silence from the audience, because I deserve silence from the audience, because it will help me focus my energy and thoughts on delivering the best performance possible.",0
1148,I deserve to be paid by my patient because I am a qualified medical professional and have the knowledge and expertise to best address their needs.,0
1149,"As a cashier, I usually get a tip from Jake, but I didn't this time because Jake seemed to be in a rush and didn't have time to leave a tip.",0
